mean,min,max,class
-4.6502514,-404.53296,111.12143,azerbaycan
-4.5480733,-392.95108,121.83366,azerbaycan
-4.4167314,-362.5911,136.25566,azerbaycan
-4.425229,-368.09326,123.104385,azerbaycan
-4.55902,-361.1503,128.62514,azerbaycan
-4.116011,-355.8754,132.83481,azerbaycan
-4.355124,-401.52032,99.99327,azerbaycan
-4.062038,-334.04538,122.3976,azerbaycan
-4.410484,-328.92166,127.058846,azerbaycan
-4.390032,-347.3204,100.705284,azerbaycan
-4.1668653,-358.65436,115.976,azerbaycan
-3.8527007,-303.19223,126.04166,azerbaycan
-3.7493064,-310.69067,114.943214,azerbaycan
-4.1383915,-350.57593,103.15352,azerbaycan
-3.7329202,-322.3609,87.28558,azerbaycan
-3.6246674,-307.68317,100.54528,azerbaycan
-4.0903378,-308.66153,104.33325,azerbaycan
-3.8138816,-319.31345,124.39543,azerbaycan
-4.1188393,-347.84024,99.70292,azerbaycan
-3.4373152,-326.14465,128.92363,azerbaycan
-3.9336617,-279.50595,112.40199,azerbaycan
-3.7815874,-311.3153,112.709595,azerbaycan
-3.8092005,-332.77487,129.3633,azerbaycan
-3.7110448,-324.38828,144.96017,azerbaycan
-3.236363,-319.4946,99.55436,azerbaycan
-3.9955833,-315.91406,135.55981,azerbaycan
-3.7316737,-310.33737,124.24113,azerbaycan
-4.184767,-330.51355,106.928764,azerbaycan
-4.121426,-356.40494,91.64447,azerbaycan
-3.8318381,-313.50027,90.95103,azerbaycan
-3.6274319,-306.58548,105.25805,azerbaycan
-3.6816137,-349.80942,113.60707,azerbaycan
0.2987621,-107.123215,112.17114,azerbaycan
0.3005152,-111.6999,100.27888,azerbaycan
0.780808,-88.444145,105.99352,azerbaycan
0.7466557,-96.422035,100.72286,azerbaycan
1.2292876,-66.68011,91.791016,azerbaycan
0.874197,-83.27355,96.89369,azerbaycan
0.85582733,-85.458885,73.92602,azerbaycan
0.9493741,-83.17234,99.06342,azerbaycan
0.5415659,-101.935875,87.77933,azerbaycan
0.43599036,-113.52929,104.904396,azerbaycan
0.834462,-82.93585,90.08958,azerbaycan
0.55572623,-105.95613,109.78403,azerbaycan
0.48127845,-93.64465,113.11926,azerbaycan
0.66413945,-90.4863,119.409546,azerbaycan
0.29956645,-119.569756,113.03727,azerbaycan
0.37979874,-132.5049,105.45012,azerbaycan
0.43914685,-103.64345,111.142296,azerbaycan
0.15215755,-110.15622,117.97571,azerbaycan
0.3837228,-131.52402,107.46351,azerbaycan
0.2101446,-149.7779,109.84208,azerbaycan
0.6543625,-95.55794,98.98338,azerbaycan
0.22932042,-121.598785,107.81231,azerbaycan
1.0141636,-81.6325,89.86624,azerbaycan
0.9264791,-99.497314,94.40489,azerbaycan
0.9445684,-87.56707,103.0905,azerbaycan
0.65923554,-94.728806,98.448105,azerbaycan
0.14215712,-114.26494,114.51024,azerbaycan
0.40792444,-110.29,93.40293,azerbaycan
0.75969434,-96.15596,115.92849,azerbaycan
0.8023639,-113.65761,119.19793,azerbaycan
0.59706813,-102.80374,104.79904,azerbaycan
0.8175178,-95.72028,98.46998,azerbaycan
0.19705454,-113.30274,119.50815,azerbaycan
0.20432723,-91.814125,95.22591,azerbaycan
0.45053554,-89.47399,92.58662,azerbaycan
0.32860553,-95.14995,111.46572,azerbaycan
0.585809,-63.914402,83.53284,azerbaycan
0.7231782,-70.66364,98.51139,azerbaycan
0.94244176,-84.014725,94.543884,azerbaycan
0.57109964,-97.17395,96.775764,azerbaycan
0.8637329,-70.361305,85.53595,azerbaycan
0.69148195,-78.47,89.76518,azerbaycan
0.4678135,-88.083046,88.19173,azerbaycan
0.35091105,-85.75998,77.564026,azerbaycan
0.87618154,-79.268524,84.0321,azerbaycan
-2.286633,-148.87408,101.89055,azerbaycan
-1.4499795,-120.60798,85.30191,azerbaycan
0.09235291,-109.44538,92.67634,azerbaycan
0.6043725,-87.748695,90.4478,azerbaycan
0.78396314,-96.33067,104.10077,azerbaycan
0.8629654,-82.89144,85.87215,azerbaycan
0.4706375,-110.23042,98.94446,azerbaycan
-0.07602599,-114.379425,104.62787,azerbaycan
0.2823135,-108.01073,104.14462,azerbaycan
0.28216183,-107.89053,108.48298,azerbaycan
0.04471339,-108.55688,87.948105,azerbaycan
0.8263809,-82.33778,89.37549,azerbaycan
0.78520983,-96.80882,75.6002,azerbaycan
0.74217623,-85.56679,85.03761,azerbaycan
0.644643,-81.13973,93.34251,azerbaycan
0.3978477,-95.70151,100.20291,azerbaycan
0.74758714,-85.217514,87.078094,azerbaycan
0.5501166,-87.82906,106.853874,azerbaycan
0.3622634,-114.60296,104.656364,azerbaycan
0.49509218,-102.85775,91.26969,azerbaycan
0.7112048,-101.742096,102.98998,azerbaycan
0.369095,-109.20875,122.99612,azerbaycan
0.64694244,-97.23276,116.75674,azerbaycan
0.46506512,-111.37665,118.89837,azerbaycan
1.0795717,-82.6887,109.44223,azerbaycan
1.1537175,-72.94908,104.755974,azerbaycan
0.901557,-91.281204,86.088165,azerbaycan
0.8020817,-88.36492,100.5654,azerbaycan
0.92879015,-86.77304,101.83925,azerbaycan
0.6974514,-105.26932,110.95107,azerbaycan
0.9976257,-89.62757,107.85651,azerbaycan
1.1242403,-60.504944,94.121216,azerbaycan
0.6295949,-82.20524,85.04243,azerbaycan
0.5969449,-77.68305,109.08097,azerbaycan
0.46443892,-81.69339,105.3887,azerbaycan
0.46979997,-93.64909,102.81627,azerbaycan
0.74095696,-92.582405,111.49221,azerbaycan
0.62659615,-93.410614,110.98139,azerbaycan
0.34838665,-89.301094,111.695946,azerbaycan
0.51992583,-91.589745,104.16663,azerbaycan
0.43680465,-102.58325,107.65277,azerbaycan
0.6846369,-98.08352,109.207146,azerbaycan
0.59485394,-85.83231,106.00249,azerbaycan
0.5835956,-84.00238,99.94739,azerbaycan
0.10970601,-101.6425,109.310036,azerbaycan
0.6110914,-77.75221,95.199615,azerbaycan
0.7740455,-75.4011,94.88171,azerbaycan
0.85550064,-84.446556,111.03879,azerbaycan
0.73838097,-90.554855,104.75383,azerbaycan
0.72782874,-86.2413,102.84626,azerbaycan
1.3122818,-87.33512,100.40309,azerbaycan
0.97016263,-91.40632,103.70552,azerbaycan
0.9477644,-76.70886,75.92668,azerbaycan
0.6630485,-83.044266,99.59427,azerbaycan
0.45837837,-83.24524,96.25576,azerbaycan
0.57023436,-93.576706,86.12616,azerbaycan
0.59222025,-99.4731,88.32212,azerbaycan
0.4798445,-101.3685,114.097374,azerbaycan
0.8228566,-77.15967,98.73223,azerbaycan
0.49560988,-121.16542,119.58571,azerbaycan
0.5085988,-100.944885,95.63143,azerbaycan
0.47874978,-94.49264,95.8946,azerbaycan
0.88445604,-81.13309,87.65613,azerbaycan
-0.009282095,-122.162506,95.596886,azerbaycan
0.83561575,-92.15493,89.95099,azerbaycan
0.43665874,-114.54046,97.90919,azerbaycan
0.6370346,-79.30605,83.87328,azerbaycan
0.550657,-87.085335,115.588715,azerbaycan
0.3379823,-84.80678,115.5156,azerbaycan
0.38368386,-101.00036,104.319115,azerbaycan
-0.5387427,-138.83847,118.643135,azerbaycan
-0.45968103,-149.5041,124.49377,azerbaycan
0.87682456,-79.92399,95.24944,azerbaycan
0.7133758,-85.06279,91.11883,azerbaycan
0.66521233,-112.51611,107.421715,azerbaycan
-0.20600943,-125.144806,124.250206,azerbaycan
0.6021229,-85.29189,103.175385,azerbaycan
1.363484,-114.00219,108.782166,azerbaycan
1.2510936,-106.021194,113.63495,azerbaycan
1.0607433,-79.303764,76.99626,azerbaycan
0.3415815,-88.61737,86.73271,azerbaycan
0.28781435,-89.57427,99.195694,azerbaycan
0.24689819,-113.32497,106.493996,azerbaycan
0.51698273,-96.16557,104.19098,azerbaycan
0.553245,-102.46397,92.2812,azerbaycan
0.54816675,-118.32754,111.19185,azerbaycan
0.911332,-94.64637,92.71945,azerbaycan
0.48153734,-125.67587,115.25472,azerbaycan
0.14977044,-121.29593,110.028824,azerbaycan
0.1019624,-140.69278,101.71232,azerbaycan
0.7224883,-116.25932,94.03609,azerbaycan
0.47812015,-93.61891,105.01349,azerbaycan
0.24779709,-109.27574,96.65548,azerbaycan
0.057521623,-107.357735,103.55744,azerbaycan
-0.0586254,-100.003265,98.55857,azerbaycan
0.55683905,-83.69524,98.58874,azerbaycan
0.098360255,-99.63621,97.17262,azerbaycan
-0.05017533,-112.137825,111.96429,azerbaycan
0.07336296,-112.85314,101.9147,azerbaycan
0.80219793,-92.50604,108.93357,azerbaycan
0.29834706,-101.79372,100.88123,azerbaycan
0.53796864,-100.00257,105.325935,azerbaycan
0.36878198,-106.05234,116.84038,azerbaycan
0.61654365,-94.86099,101.90263,azerbaycan
0.7969258,-76.95317,107.43687,azerbaycan
0.61033547,-97.0305,109.31266,azerbaycan
0.8115769,-82.859604,102.26148,azerbaycan
1.0877175,-98.639915,106.35991,azerbaycan
0.8889602,-69.24501,84.12837,azerbaycan
1.3382517,-76.64261,91.457,azerbaycan
1.3873464,-70.93373,89.48849,azerbaycan
1.3215361,-75.67788,93.93895,azerbaycan
0.39841318,-106.04205,110.50077,azerbaycan
0.486283,-115.689735,122.64478,azerbaycan
0.557562,-94.630516,109.57346,azerbaycan
-4.6214485,-308.35666,148.64174,azerbaycan
-1.6596092,-155.89677,152.76488,azerbaycan
-7.3636136,-526.11334,98.71121,azerbaycan
-4.293289,-459.0476,114.166985,azerbaycan
-3.8319488,-362.6555,132.84991,azerbaycan
-3.8031774,-353.43442,165.68866,azerbaycan
-3.8483176,-348.22552,149.2719,azerbaycan
-3.3904536,-441.6617,158.28778,azerbaycan
-4.4067545,-414.5275,124.03264,azerbaycan
-4.1021433,-335.17197,133.02974,azerbaycan
-4.266885,-370.5662,131.92955,azerbaycan
-4.123458,-327.45868,128.18831,azerbaycan
-4.2188907,-339.95428,146.80072,azerbaycan
-3.9589653,-325.7253,131.03809,azerbaycan
-2.9878466,-325.27347,116.67122,azerbaycan
-1.5634751,-323.17065,118.095085,azerbaycan
-1.6691555,-335.18182,148.03624,azerbaycan
-3.1893306,-315.98492,143.96448,azerbaycan
-2.4710705,-456.4377,159.77588,azerbaycan
-2.178442,-507.2851,178.01328,azerbaycan
-3.075501,-429.019,137.90498,azerbaycan
-2.6960292,-348.33954,148.00345,azerbaycan
-1.495385,-331.84866,155.08315,azerbaycan
-1.8513584,-324.36606,148.87923,azerbaycan
-2.9428031,-329.9501,137.10541,azerbaycan
-1.4993876,-300.64554,142.9365,azerbaycan
-1.2353928,-301.95514,135.84111,azerbaycan
-1.9804949,-313.54437,138.67319,azerbaycan
-4.722919,-362.69016,147.73534,azerbaycan
-5.8745694,-404.91046,132.35075,azerbaycan
-4.8732834,-363.59402,151.16483,azerbaycan
-3.1449022,-336.25458,128.07405,azerbaycan
-4.115128,-337.5757,139.92328,azerbaycan
-4.1947074,-352.02652,139.64915,azerbaycan
-4.1704264,-336.62662,162.82089,azerbaycan
-5.0913196,-513.97925,159.5945,azerbaycan
-5.27786,-556.99994,179.01744,azerbaycan
-3.908248,-334.11417,133.37085,azerbaycan
-2.827544,-342.41772,150.55807,azerbaycan
-1.6594576,-356.9706,164.63068,azerbaycan
-1.7302988,-349.23175,153.21992,azerbaycan
-3.3954477,-335.60907,151.83763,azerbaycan
-1.7508882,-315.4808,132.80023,azerbaycan
-1.4297136,-322.68903,150.31123,azerbaycan
-2.8711114,-324.6793,165.1509,azerbaycan
-2.4408858,-309.93228,139.57585,azerbaycan
-1.4352918,-321.69208,146.66714,azerbaycan
-2.0152755,-323.69586,136.26624,azerbaycan
-2.964917,-352.03268,121.97124,azerbaycan
-1.7457579,-400.3283,117.31158,azerbaycan
-1.490321,-367.17053,111.676414,azerbaycan
-2.9675694,-325.47452,124.73659,azerbaycan
-4.8636665,-323.6841,134.72458,azerbaycan
-4.6035914,-335.93582,127.38825,azerbaycan
-3.354893,-379.51828,145.83574,azerbaycan
-4.184567,-365.0614,133.24142,azerbaycan
-4.064385,-343.28098,146.76991,azerbaycan
-4.1783857,-355.4423,142.911,azerbaycan
-4.1295633,-337.26743,153.62471,azerbaycan
-4.0222316,-321.0668,131.25311,azerbaycan
-3.8189754,-320.55392,132.45224,azerbaycan
-2.6163673,-299.33154,116.81015,azerbaycan
-1.4525179,-307.95117,139.0816,azerbaycan
-1.5271939,-286.77554,132.3146,azerbaycan
-3.4343743,-346.29657,155.63991,azerbaycan
-1.6455007,-296.9567,123.15316,azerbaycan
-1.437975,-316.94754,133.08119,azerbaycan
-2.797008,-309.3987,150.89104,azerbaycan
-2.2714925,-298.8675,135.63266,azerbaycan
-1.2400496,-287.14374,141.73067,azerbaycan
-1.9748836,-303.61642,142.61017,azerbaycan
-2.776397,-296.81888,131.67624,azerbaycan
-1.182123,-261.59726,139.64696,azerbaycan
-1.1704973,-273.75247,121.7948,azerbaycan
-2.0169506,-285.38855,132.01935,azerbaycan
-4.4285913,-343.5286,132.03934,azerbaycan
-4.9609976,-328.44156,131.2113,azerbaycan
-4.66249,-338.24536,138.21254,azerbaycan
-2.9859223,-324.01447,140.313,azerbaycan
-3.9462216,-315.20822,141.38844,azerbaycan
-4.032264,-332.00275,161.24837,azerbaycan
-4.165875,-356.38504,129.31227,azerbaycan
-4.1977425,-360.2481,151.98592,azerbaycan
-4.154371,-341.07928,150.63586,azerbaycan
-3.7390904,-291.06354,131.4529,azerbaycan
-2.9245136,-341.4187,146.30298,azerbaycan
-1.5832517,-334.84744,140.50433,azerbaycan
-1.8303164,-363.55637,163.67513,azerbaycan
-3.3015985,-318.36655,142.39944,azerbaycan
-1.8666942,-326.33707,154.67767,azerbaycan
-1.3267092,-305.65985,138.9424,azerbaycan
-2.7874675,-318.2088,118.69901,azerbaycan
-2.4904044,-317.80826,131.87564,azerbaycan
-1.5063891,-335.9053,149.49434,azerbaycan
-1.935403,-326.46582,129.45792,azerbaycan
-2.9140885,-307.89474,135.11343,azerbaycan
-1.4347272,-303.05194,138.73654,azerbaycan
-1.3506901,-313.14343,125.41214,azerbaycan
-2.6321723,-447.60535,124.32375,azerbaycan
-5.520931,-507.2786,100.00798,azerbaycan
-4.9947066,-346.07306,144.44049,azerbaycan
-5.204628,-393.96234,145.25565,azerbaycan
-3.202178,-376.75543,141.65233,azerbaycan
-4.215137,-369.897,163.62273,azerbaycan
-4.084501,-342.8921,158.01299,azerbaycan
-4.0569487,-358.8139,151.06148,azerbaycan
-4.2724366,-363.1944,157.18497,azerbaycan
-4.246959,-352.6439,152.63408,azerbaycan
-4.005755,-348.3792,146.27187,azerbaycan
-3.0104673,-343.40945,165.2479,azerbaycan
-1.6037298,-336.93423,141.99637,azerbaycan
-1.7416426,-347.6686,153.86583,azerbaycan
-3.2836828,-342.07336,141.52475,azerbaycan
-2.039349,-358.25342,146.23325,azerbaycan
-1.4294039,-327.95865,140.1772,azerbaycan
-2.7086463,-322.42514,157.42465,azerbaycan
-2.6821373,-330.0033,143.54486,azerbaycan
-1.4027958,-309.37057,142.14984,azerbaycan
-1.9104494,-317.33328,143.23978,azerbaycan
-2.8407388,-293.83115,143.58388,azerbaycan
-1.4592966,-296.7755,136.74841,azerbaycan
-1.2396166,-289.1654,131.48169,azerbaycan
-1.9828409,-310.6877,145.512,azerbaycan
-4.5165873,-358.2799,116.97153,azerbaycan
-5.3301797,-339.3746,144.90108,azerbaycan
-5.375538,-352.75784,116.94981,azerbaycan
-2.8900483,-330.54977,146.70193,azerbaycan
-4.0863476,-338.18906,157.9366,azerbaycan
-4.3393226,-360.6472,166.79868,azerbaycan
-4.3372765,-374.91983,142.2357,azerbaycan
-4.2115912,-344.68335,158.70047,azerbaycan
-4.221306,-342.74237,152.56862,azerbaycan
-4.0474844,-335.41547,153.88025,azerbaycan
-3.8760607,-496.4899,180.69376,azerbaycan
-2.2353787,-475.95978,140.85527,azerbaycan
-1.6592433,-330.9195,160.1748,azerbaycan
-2.9679885,-299.30536,147.70297,azerbaycan
-1.9681102,-322.5066,140.92012,azerbaycan
-1.2898173,-280.75705,117.206375,azerbaycan
-2.4752085,-312.40512,141.06616,azerbaycan
-2.6454115,-293.88345,118.18623,azerbaycan
-1.3567313,-297.3354,130.65019,azerbaycan
-1.6656452,-288.47675,134.27654,azerbaycan
-2.8040874,-297.15643,132.49657,azerbaycan
-1.4029679,-274.89496,126.70993,azerbaycan
-1.1056815,-277.5779,128.56165,azerbaycan
-1.7449478,-282.47748,121.64289,azerbaycan
-3.904786,-341.8833,131.73752,azerbaycan
-5.012294,-331.56308,131.39403,azerbaycan
-4.8318844,-335.25293,141.8236,azerbaycan
-2.8742805,-330.44388,142.45416,azerbaycan
-3.9788787,-344.96658,140.72722,azerbaycan
-4.1393104,-328.01828,151.46803,azerbaycan
-4.0963707,-317.40503,130.7606,azerbaycan
-4.029996,-318.12567,124.24012,azerbaycan
-4.0756664,-316.28677,133.04433,azerbaycan
-3.8855586,-309.77496,139.73936,azerbaycan
-3.2623308,-318.50073,146.04866,azerbaycan
-1.6398898,-331.31247,142.17558,azerbaycan
-1.5306993,-309.12933,139.41986,azerbaycan
-2.8887098,-326.49396,145.16026,azerbaycan
-2.1013157,-306.15292,149.0369,azerbaycan
-1.4940664,-336.6329,154.16258,azerbaycan
-2.2230854,-298.63998,131.05502,azerbaycan
-2.9732647,-330.2968,121.72464,azerbaycan
-1.4776769,-310.75198,124.73817,azerbaycan
-1.686155,-323.72958,146.97038,azerbaycan
-2.7358146,-287.54294,131.6706,azerbaycan
-1.6617787,-294.77252,131.72296,azerbaycan
-1.1872184,-298.34488,127.01492,azerbaycan
-1.6947067,-294.3577,135.8836,azerbaycan
-4.2892222,-367.86804,149.35529,azerbaycan
-4.8087254,-345.1068,149.73875,azerbaycan
-5.2682705,-374.4315,127.25379,azerbaycan
-2.8761759,-335.9756,134.26013,azerbaycan
-4.0145416,-357.68988,150.6227,azerbaycan
-4.1989975,-342.99762,153.49342,azerbaycan
-4.048039,-333.97272,143.0975,azerbaycan
-4.010389,-322.85577,147.09785,azerbaycan
-4.2144094,-355.19333,139.46231,azerbaycan
-3.9873867,-335.73642,142.71992,azerbaycan
-3.590876,-435.29803,158.117,azerbaycan
-2.1349123,-212.99387,174.4514,azerbaycan
-1.7190752,-199.55046,165.00015,azerbaycan
-2.2967973,-212.2952,169.68192,azerbaycan
-4.8371906,-257.15964,136.23375,azerbaycan
-3.2479827,-241.31354,140.02766,azerbaycan
-1.1458617,-221.9806,178.02663,azerbaycan
-1.2451025,-202.98564,167.0659,azerbaycan
-5.042,-264.3875,129.16855,azerbaycan
-6.3086343,-345.1945,144.12227,azerbaycan
-6.2213836,-329.31802,146.41576,azerbaycan
-6.448758,-395.51318,137.04599,azerbaycan
-6.2542353,-375.63452,143.3734,azerbaycan
-6.038296,-322.2438,155.00839,azerbaycan
-5.9476547,-329.514,157.04482,azerbaycan
-6.261034,-342.54465,142.4905,azerbaycan
-6.5723734,-371.27646,153.00536,azerbaycan
-6.3136764,-397.0756,138.99326,azerbaycan
-5.7654877,-328.26184,162.40376,azerbaycan
-6.391901,-377.6604,137.15704,azerbaycan
-6.1467676,-369.53766,152.68639,azerbaycan
-5.6799965,-325.32892,151.17883,azerbaycan
-6.4344406,-414.99905,158.66144,azerbaycan
-5.7249303,-344.46152,153.46013,azerbaycan
-5.879819,-368.14987,149.65546,azerbaycan
-5.7598596,-354.7226,140.71799,azerbaycan
-5.7094865,-386.5431,140.82635,azerbaycan
-5.34831,-381.03885,132.23248,azerbaycan
-5.005194,-354.63425,142.09677,azerbaycan
-5.40417,-330.4198,138.26556,azerbaycan
-5.838971,-373.6073,145.24217,azerbaycan
-5.9092703,-369.82117,153.12556,azerbaycan
-5.592763,-397.59827,150.53775,azerbaycan
-5.755521,-381.93677,137.48734,azerbaycan
-5.3636665,-298.99475,139.95895,azerbaycan
-5.460307,-311.42062,139.39204,azerbaycan
-5.172486,-275.11005,164.8286,azerbaycan
-5.650144,-343.23288,126.830154,azerbaycan
-6.0585275,-376.5741,134.67116,azerbaycan
-5.4404206,-283.37717,144.9424,azerbaycan
-5.5783267,-299.96008,125.1792,azerbaycan
-5.9333477,-331.14438,118.687035,azerbaycan
-5.2010884,-278.3946,129.7218,azerbaycan
-5.2657657,-300.15942,125.16002,azerbaycan
-5.3539953,-304.82764,141.64958,azerbaycan
-5.401995,-310.58148,117.35768,azerbaycan
-6.2463303,-300.15985,144.58359,azerbaycan
-5.6342087,-282.18137,131.28741,azerbaycan
-5.5159326,-288.26205,146.04605,azerbaycan
-6.2556973,-329.41312,148.46466,azerbaycan
-6.0901546,-348.0106,146.66405,azerbaycan
-5.740056,-329.74466,148.15092,azerbaycan
-6.1694517,-385.26898,144.68172,azerbaycan
-6.428049,-410.09158,138.36343,azerbaycan
-5.9635,-350.7627,150.53848,azerbaycan
-6.5665083,-402.06116,129.33784,azerbaycan
-6.455269,-398.10956,144.21489,azerbaycan
-6.3746567,-382.58548,146.69823,azerbaycan
-5.952055,-309.36566,142.25641,azerbaycan
-6.058348,-296.9379,132.18764,azerbaycan
-5.846759,-362.47958,139.4734,azerbaycan
-6.5466256,-373.08978,131.62085,azerbaycan
-6.1463184,-324.3109,139.19984,azerbaycan
-6.302422,-322.0035,138.3633,azerbaycan
-6.2415357,-310.8545,130.11784,azerbaycan
-6.138608,-283.04877,123.44012,azerbaycan
-5.6480103,-352.16776,141.21931,azerbaycan
-6.5285983,-325.60474,139.97096,azerbaycan
-6.38625,-357.40958,134.10062,azerbaycan
-6.410889,-367.11862,130.51768,azerbaycan
-5.723742,-287.16492,126.29459,azerbaycan
-6.210061,-309.77948,129.81296,azerbaycan
-6.446269,-320.80307,125.96892,azerbaycan
-6.328799,-344.10855,133.85626,azerbaycan
-6.2599044,-320.99268,129.26846,azerbaycan
-6.3228936,-318.47733,124.832245,azerbaycan
-5.78137,-293.77203,132.62485,azerbaycan
-5.9292426,-336.2969,144.40944,azerbaycan
-6.568545,-358.37753,133.18683,azerbaycan
-6.173715,-300.0192,136.1995,azerbaycan
-6.1893377,-290.13684,122.51167,azerbaycan
-6.273878,-361.2673,142.39955,azerbaycan
-6.1760273,-341.6508,149.7458,azerbaycan
-5.7876763,-313.59967,164.76756,azerbaycan
-5.9982324,-299.41956,163.03938,azerbaycan
-5.8641586,-301.90628,129.27013,azerbaycan
-6.1853223,-320.44458,126.160164,azerbaycan
-6.521606,-319.60382,127.431564,azerbaycan
-5.948228,-278.0785,139.14694,azerbaycan
-6.2565517,-373.96994,148.36868,azerbaycan
-6.451692,-371.0765,143.06277,azerbaycan
-6.04424,-329.30133,145.90675,azerbaycan
-6.0570197,-350.87735,152.74081,azerbaycan
-5.879809,-315.8834,140.05286,azerbaycan
-6.0045614,-320.22662,131.98947,azerbaycan
-6.1087384,-338.209,138.12892,azerbaycan
-5.4100237,-333.2339,132.89525,azerbaycan
-4.8159785,-349.2056,166.52472,azerbaycan
-3.8314562,-335.1534,156.72481,azerbaycan
-4.22408,-320.3431,139.0068,azerbaycan
-6.237993,-358.9398,150.49065,azerbaycan
-6.43465,-349.13968,148.37108,azerbaycan
-6.467739,-329.75845,148.85663,azerbaycan
-6.0545626,-328.14465,164.75449,azerbaycan
-6.632539,-367.286,161.68323,azerbaycan
-6.660364,-389.2977,169.16322,azerbaycan
-6.6619563,-364.45813,155.71721,azerbaycan
-6.5383477,-373.41306,147.37994,azerbaycan
-6.222628,-345.4128,136.70827,azerbaycan
-6.473237,-355.71298,144.32709,azerbaycan
-6.178254,-287.88467,126.31492,azerbaycan
-5.6475086,-250.19753,121.78736,azerbaycan
-6.3178897,-308.50897,139.35284,azerbaycan
-5.869662,-263.89648,121.1249,azerbaycan
-5.800059,-245.48053,122.65023,azerbaycan
-6.2470074,-310.31177,145.0877,azerbaycan
-6.5805526,-348.7439,133.61922,azerbaycan
-6.2166533,-337.5117,144.11171,azerbaycan
-5.733808,-251.5769,145.43388,azerbaycan
-5.6504993,-275.97885,150.04173,azerbaycan
-5.98903,-317.20438,126.6744,azerbaycan
-6.3998103,-345.3714,138.05406,azerbaycan
-6.244235,-363.0489,122.90408,azerbaycan
-6.6207256,-376.87357,127.077675,azerbaycan
-6.126264,-341.6477,123.35743,azerbaycan
-6.441196,-365.9913,136.95815,azerbaycan
-6.2665324,-346.6872,147.76634,azerbaycan
-6.0125675,-339.66254,146.91643,azerbaycan
-5.507356,-333.0365,165.07391,azerbaycan
-5.56739,-249.32271,144.35034,azerbaycan
-2.8161757,-211.95383,151.44498,azerbaycan
-0.7611143,-224.41995,171.33989,azerbaycan
-5.2525053,-301.28638,110.03499,azerbaycan
-5.222705,-291.68613,113.47065,azerbaycan
-6.129393,-387.99612,127.30181,azerbaycan
-6.0953207,-370.51004,155.28864,azerbaycan
-5.3371205,-342.71667,147.7338,azerbaycan
-1.9202759,-264.6838,157.90659,azerbaycan
-6.345663,-380.21045,136.67714,azerbaycan
-6.3697443,-337.51337,149.22984,azerbaycan
-6.2363462,-358.63925,137.13353,azerbaycan
-4.2778497,-375.31372,158.93741,azerbaycan
-2.6806433,-243.63426,151.37416,azerbaycan
-1.7064445,-208.36903,175.78346,azerbaycan
-1.8341643,-204.7276,168.17368,azerbaycan
-1.2604744,-210.691,176.52654,azerbaycan
-1.4500116,-197.9921,175.86813,azerbaycan
-1.88403,-200.74153,172.24265,azerbaycan
-4.046099,-290.3377,141.14392,azerbaycan
-5.2126822,-440.9838,150.75714,azerbaycan
-3.9285448,-382.27808,145.4887,azerbaycan
-3.5920181,-375.97366,162.03166,azerbaycan
-3.7554054,-375.79684,179.37256,azerbaycan
-4.0246067,-388.15915,157.19107,azerbaycan
-4.2295737,-423.73502,165.87938,azerbaycan
-4.8969235,-362.73566,132.45747,azerbaycan
-4.44434,-334.52383,164.97803,azerbaycan
-4.1284504,-307.17316,169.31706,azerbaycan
-5.3684206,-345.09213,133.09941,azerbaycan
-4.833277,-311.72626,149.25394,azerbaycan
-3.7841275,-241.14442,143.88206,azerbaycan
-5.30984,-383.4107,158.39772,azerbaycan
-4.7099013,-355.75336,174.51053,azerbaycan
-4.445936,-365.90118,164.43471,azerbaycan
-2.9506493,-314.65018,171.47105,azerbaycan
-5.4340224,-300.06036,149.93887,azerbaycan
-6.1644106,-349.80093,153.29417,azerbaycan
-6.1945124,-303.70386,149.5249,azerbaycan
-5.120675,-243.99544,144.74011,azerbaycan
-2.0442183,-220.36568,156.65527,azerbaycan
-1.9022406,-231.90752,174.64062,azerbaycan
-9.156715,-655.24396,17.099745,azerbaycan
-16.162441,-1131.3708,0.0,azerbaycan
-0.22401102,-105.49539,119.874664,azerbaycan
0.33027208,-70.10029,121.004425,azerbaycan
-0.2704289,-211.92763,136.35419,azerbaycan
-2.780336,-261.69052,84.549904,azerbaycan
-2.836278,-271.32007,103.97259,azerbaycan
-2.8846323,-273.6351,90.90982,azerbaycan
-2.8449705,-270.0923,108.925644,azerbaycan
-3.2298543,-397.86417,71.63919,azerbaycan
-2.4132774,-275.0471,110.27617,azerbaycan
-2.7571485,-310.72278,121.31659,azerbaycan
-2.5204256,-306.6936,111.78102,azerbaycan
-2.7545407,-335.886,92.80655,azerbaycan
-2.5250282,-303.9386,120.760796,azerbaycan
-3.210598,-343.96957,112.6426,azerbaycan
-2.0846813,-310.91122,107.44282,azerbaycan
-2.4973226,-361.5011,115.99623,azerbaycan
-4.0089407,-522.3543,156.59161,azerbaycan
-2.9721026,-334.8575,126.992256,azerbaycan
-2.8417943,-341.636,131.75397,azerbaycan
-2.8639896,-322.77774,115.38173,azerbaycan
-2.8084204,-340.64932,105.03633,azerbaycan
-2.3570318,-266.83182,117.69256,azerbaycan
-2.5119972,-309.93668,129.72568,azerbaycan
-2.3621302,-307.17294,132.49667,azerbaycan
-2.316261,-302.31494,137.25194,azerbaycan
-2.366848,-309.7162,114.76532,azerbaycan
